chr7	80905339	80905409	0
chr7	80962907	80963147	0
chr7	92436067	92436103	0
chr7	94872503	94872587	0
chr7	99065859	99066207	0
chr7	100550640	100551321	0
chr7	101965496	101965608	0
chr7	104630544	104630760	0
chr7	104641782	104641866	0
chr7	104966297	104966532	0
chr7	111773982	111774022	0
chr7	128118087	128118179	0
chr7	131817322	131817359	0
chr7	134078899	134078969	0
chr7	134081364	134081419	0
chr7	135862193	135862300	1
chr7	137553221	137553264	0
chr7	141501207	141505275	0
chr7	142372972	142375638	1
chr7	143151113	143151226	0
chr7	145694403	145694561	0
chr7	157898645	157898802	0
chr7	158316344	158317261	0
chr7	159127937	159128431	0
chr7_gl000195_random	13719	20424	0
chr7_gl000195_random	21395	26145	0
chr8	155512	157639	0
chr8	179377	179693	0
chr8	6713360	6713391	0
chr8	16026435	16026485	0
chr8	17574664	17574842	0
chr8	19712054	19712530	0
chr8	19934640	19934742	0
chr8	21455971	21456306	0
chr8	29360846	29360883	0
chr8	32868966	32873279	0
chr8	43092737	43097573	0
chr8	43399486	43843604	118
chr8	46838215	47457541	246
chr8	47545982	47559215	3
chr8	47560034	47563106	3
chr8	47689357	47693303	0
chr8	47725534	47742797	2
chr8	47750844	47776101	7
chr8	47786025	47788155	0
chr8	47792900	47804990	1
chr8	47914601	47915432	0
chr8	48996677	48997379	1
chr8	49375956	49376033	0
chr8	51022251	51022334	0
chr8	55887281	55887323	0
chr8	56754955	56755418	0
chr8	56821653	56822036	0
chr8	63367483	63367699	0
chr8	69218401	69218922	0
chr8	70602248	70602620	0
chr8	76461797	76461836	0
chr8	77114154	77114389	0
chr8	77280360	77280468	0
chr8	81069080	81069151	0
chr8	97184367	97184453	0
chr8	98577733	98577938	0
chr8	100508010	100508287	0
chr8	102550179	102550322	0
chr8	103491489	103491536	0
chr8	107310812	107310853	0
chr8	109304591	109304662	0
chr8	117627764	117627808	0
chr8	128176730	128176820	0
chr8	133876822	133876922	0
chr8	135451766	135452413	0
chr8	136094776	136094813	0
chr8	136563499	136563534	0
chr8	140690398	140690510	1
chr9	10435	11574	0
chr9	1212195	1212358	0
chr9	1515397	1515501	0
chr9	4691651	4691745	0
chr9	4799734	4800000	0
chr9	7622268	7622335	0
chr9	17001117	17001241	0
chr9	19278552	19278593	0
chr9	19492825	19492988	0
chr9	20846586	20846762	0
chr9	26081081	26081194	0
chr9	28260562	28260626	0
chr9	32537938	32538167	0
chr9	33219984	33220031	0
chr9	33655900	33655951	0
chr9	33656606	33659249	1
chr9	42253530	42254022	0
chr9	42805766	42806343	0
chr9	42819021	42832395	0
chr9	44070617	44070871	0
chr9	44312957	44313421	0
chr9	44334614	44335020	0
chr9	44873123	44902307	7
chr9	45355954	45357644	0
chr9	45435109	45443517	1
chr9	46754850	46755225	0
chr9	46776448	46776912	0
chr9	66494170	66494805	0
chr9	66767710	66864329	14
chr9	66957764	66958254	0
chr9	66970914	67005594	0
chr9	67315122	67321036	0
chr9	67340080	67340661	0
chr9	67789868	67792893	0
chr9	68301474	68301966	0
chr9	68376841	68377466	0
chr9	68410775	68435115	3
chr9	69677073	69687998	0
chr9	69689764	69711497	0
chr9	69724086	69724616	0
chr9	69947961	70011196	2
chr9	70063576	70074266	0
chr9	70076143	70076855	0
chr9	70090050	70090119	0
chr9	70318723	70327683	0
chr9	70340787	70340856	0
chr9	70648394	70648886	0
chr9	72653073	72653572	0
chr9	78790077	78790255	0
chr9	79186574	79187026	0
chr9	79845944	79846006	0
chr9	84036635	84036721	0
chr9	92086494	92086861	0
chr9	106052412	106052732	0
chr9	107045875	107045950	0
chr9	110269932	110270961	0
chr9	113335180	113335207	0
chr9	113823993	113824152	0
chr9	119124293	119124333	0
chr9	119706052	119706117	0
chr9	126813737	126813813	0
chr9	131431165	131431227	0
chr9	138276898	138277074	0
chr9	138362322	138362381	0
chr9	138473755	138473841	0
chr9	140687334	140687522	0
chr9	141019938	141021783	0
chr9_gl000198_random	2	57251	0
chr9_gl000199_random	9991	25681	0
chr9_gl000199_random	28712	169872	0
chrM	1	16571	0
chrUn_gl000211	48087	49047	0
chrUn_gl000211	79456	79946	0
chrUn_gl000214	112894	113462	0
chrUn_gl000214	117559	119556	0
chrUn_gl000214	123669	125854	0
chrUn_gl000214	129952	131846	0
chrUn_gl000214	136013	137568	0
chrUn_gl000216	2	83010	0
chrUn_gl000216	132151	138522	0
chrUn_gl000216	140865	156080	0
chrUn_gl000216	157173	166242	0
chrUn_gl000216	168111	170757	0
chrUn_gl000216	171613	172292	0
chrUn_gl000217	52959	53424	0
chrUn_gl000218	17030	17520	0
chrUn_gl000219	27294	30313	0
chrUn_gl000220	95180	96145	0
chrUn_gl000220	99158	99197	0
chrUn_gl000220	109077	110946	0
chrUn_gl000220	113347	118417	0
chrUn_gl000220	153049	154918	0
chrUn_gl000220	157319	161802	0
chrUn_gl000222	103478	106485	0
chrUn_gl000224	188	444	0
chrUn_gl000224	4596	6740	0
chrUn_gl000224	10924	13068	0
chrUn_gl000224	17233	19377	0
chrUn_gl000225	2	683	0
chrUn_gl000225	2569	7594	0
chrUn_gl000225	10353	22564	0
chrUn_gl000225	23781	29581	0
chrUn_gl000225	32021	35565	0
chrUn_gl000225	38322	42006	0
chrUn_gl000225	44770	52041	0
chrUn_gl000225	54801	57306	0
chrUn_gl000225	60053	62971	0
chrUn_gl000225	65736	71261	0
chrUn_gl000225	74013	78086	0
chrUn_gl000225	80855	88550	0
chrUn_gl000225	91311	100107	0
chrUn_gl000225	100962	103609	0
chrUn_gl000225	105482	114692	0
chrUn_gl000225	115785	135104	0
chrUn_gl000225	137443	144679	0
chrUn_gl000225	189230	200638	0
chrUn_gl000226	1	15004	0
chrUn_gl000227	74072	75453	0
chrUn_gl000228	114592	121067	0
chrUn_gl000229	18170	19913	0
chrUn_gl000232	25009	25186	0
chrUn_gl000234	11995	12162	0
chrUn_gl000235	0	990	0
chrUn_gl000243	16455	16711	0
chrUn_gl000243	19343	21487	0
chrUn_gl000243	25674	26368	0
chrX	363470	363613	0
chrX	13591996	13592054	0
chrX	13593757	13593957	0
chrX	16352365	16352903	0
chrX	20119399	20119656	0
chrX	21098328	21098418	0
chrX	24048271	24048302	0
chrX	29094727	29094752	0
chrX	30909185	30909341	0
chrX	31360125	31360150	0
chrX	32611588	32611734	0
chrX	32627652	32627685	0
chrX	34234074	34234164	0
chrX	35530130	35530254	0
chrX	36704893	36705099	0
chrX	47175511	47175577	0
chrX	47749438	47749802	0
chrX	51147840	51148038	0
chrX	54403620	54403690	0
chrX	55204685	55210460	0
chrX	58087952	58090095	0
chrX	58090902	58091754	0
chrX	58092738	58105085	1
chrX	58120784	58123930	0
chrX	58172283	58176781	2
chrX	58180601	58185903	2
chrX	58187995	58212105	3
chrX	58243116	58245313	1
chrX	58246413	58249087	0
chrX	58319184	58351744	1
chrX	58354020	58423193	4
chrX	58428312	58471301	7
chrX	58472199	58479732	1
chrX	58482787	58494528	2
chrX	58495732	58504237	0
chrX	58506070	58536883	1
chrX	58544061	58582415	0
chrX	61681834	61927096	25
chrX	61936569	61959547	5
chrX	61967845	61973104	1
chrX	61979195	61998594	0
chrX	62000097	62000700	0
chrX	62003205	62041580	5
chrX	62045228	62045843	0
chrX	65455718	65455743	0
chrX	73769987	73770249	1
chrX	83658929	83659019	0
chrX	83965410	83965765	0
chrX	88083253	88083341	0
chrX	88735757	88735943	0
chrX	93459339	93459489	0
chrX	93643706	93643985	0
chrX	96772866	96773262	0
chrX	97829455	97829623	0
chrX	97836751	97837045	0
chrX	108297348	108297886	0
chrX	114959057	115006437	0
chrX	115521101	115521246	0
chrX	117333911	117334190	0
chrX	125605623	125607351	0
chrX	125714985	125715338	0
chrX	125864844	125864980	0
chrX	125865719	125865874	0
chrX	130224031	130224313	1
chrX	133660310	133660450	0
chrX	134108836	134108891	0
chrX	139858392	139858607	0
chrX	155258261	155259779	0
chrY	313470	313613	0
chrY	3004989	3005175	0
chrY	4212807	4212910	0
chrY	7671817	7694928	1
chrY	7726064	7730229	0
chrY	7730734	7731598	0
chrY	7735811	7752887	1
chrY	7785067	7806311	3
chrY	7806856	7814704	1
chrY	7815230	7820478	0
chrY	7829937	7832032	0
chrY	7832744	7848695	2
chrY	7870343	7873582	0
chrY	7874115	7874584	0
chrY	7875409	7885257	2
chrY	7886545	7894591	0
chrY	7898927	7916812	1
chrY	7918790	7921352	0
chrY	7926344	7936705	2
chrY	7941130	7947438	0
chrY	7948790	7964448	0
chrY	8179010	8181143	0
chrY	8181757	8213330	0
chrY	8214629	8215637	0
chrY	8220421	8230061	0
chrY	8230686	8231546	0
chrY	8240772	8265916	0
chrY	8291535	8292942	0
chrY	8294002	8295175	0
chrY	8296944	8321375	1
chrY	8325813	8325929	0
chrY	8326678	8333466	1
chrY	8334027	8342387	0
chrY	8356544	8369346	0
chrY	8909560	8909925	0
chrY	8979478	8979585	0
chrY	9072781	9072993	0
chrY	9908430	9925608	0
chrY	9981952	9982126	0
chrY	10034864	10036712	0
chrY	10040627	10045657	0
chrY	10047773	10052533	1
chrY	10053695	10057722	0
chrY	10059394	10073694	1
chrY	10075082	10075781	0
chrY	10080736	10104539	0
chrY	13104530	13144368	1
chrY	13193966	13196535	0
chrY	13252193	13259484	1
chrY	13290177	13290667	0
chrY	13445957	13490591	3
chrY	13642186	13749784	10
chrY	13798522	13870984	10
chrY	19691913	19692524	0
chrY	19764063	19776198	0
chrY	19780600	19781704	0
chrY	19783669	19796396	0
chrY	19800068	19801419	0
chrY	19808085	19817100	0
chrY	19944298	19944581	0
chrY	20235195	20235478	0
chrY	20362679	20371694	0
chrY	20378360	20379711	0
chrY	20383383	20396110	0
chrY	20398075	20399179	0
chrY	20403581	20415713	0
chrY	20487248	20487859	0
chrY	23124788	23125577	0
chrY	23149027	23151205	0
chrY	23157969	23158245	0
chrY	23159001	23167737	1
chrY	23178886	23181770	0
chrY	23220740	23223625	0
chrY	23234125	23235822	0
chrY	23236898	23248080	1
chrY	23248729	23248851	0
chrY	23899295	23899388	0
chrY	23956449	23956628	0
chrY	24247659	24247700	0
chrY	24630999	24631040	0
chrY	24953159	24975657	0
chrY	24980997	24991235	0
chrY	25022753	25039185	0
chrY	25040153	25042421	0
chrY	25048332	25059258	0
chrY	25060235	25064798	0
chrY	25099139	25121882	0
chrY	25122419	25160800	0
chrY	25182404	25192372	0
chrY	25217722	25219409	0
chrY	25493588	25495275	0
chrY	26148315	26148450	0
chrY	26586905	26609405	0
chrY	26614745	26624983	0
chrY	26656502	26672934	0
chrY	26673902	26676170	0
chrY	26682081	26693007	0
chrY	26693984	26698547	0
chrY	26732883	26755623	0
chrY	26756160	26794538	0
chrY	26816148	26826116	0
chrY	26851466	26853153	0
chrY	27109247	27110934	0
chrY	27136281	27146249	0
chrY	27167859	27206241	0
chrY	27206778	27229502	0
chrY	27263848	27268411	0
chrY	27269388	27280315	0
chrY	27286226	27288494	0
chrY	27289462	27305895	0
chrY	27337415	27347656	0
chrY	27352996	27375497	0
chrY	27813984	27814119	0
chrY	28555026	28555353	0
chrY	28784129	28819695	1
chrY	58819367	58917648	0
chrY	58971913	58997782	6
chrY	59361267	59362785	0
